site,id,event,event_code,year,first_yes_doy,tag
SJER,NEON.PLA.D17.SJER.06021,first_leaf,1,2018,88,training
SJER,NEON.PLA.D17.SJER.06021,young_leaf,2,2018,88,training
SJER,NEON.PLA.D17.SJER.06021,fallen_leaf,5,2018,5,training
SJER,NEON.PLA.D17.SJER.06021,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06021,colored_leaf,4,2018,5,training
SJER,NEON.PLA.D17.SJER.06028,first_leaf,1,2018,53,training
SJER,NEON.PLA.D17.SJER.06028,young_leaf,2,2018,74,training
SJER,NEON.PLA.D17.SJER.06028,fallen_leaf,5,2018,5,training
SJER,NEON.PLA.D17.SJER.06028,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06028,colored_leaf,4,2018,5,training
SJER,NEON.PLA.D17.SJER.06016,first_leaf,1,2018,60,training
SJER,NEON.PLA.D17.SJER.06016,young_leaf,2,2018,67,training
SJER,NEON.PLA.D17.SJER.06016,fallen_leaf,5,2018,5,training
SJER,NEON.PLA.D17.SJER.06016,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06016,colored_leaf,4,2018,5,training
SJER,NEON.PLA.D17.SJER.06022,first_leaf,1,2018,67,training
SJER,NEON.PLA.D17.SJER.06022,young_leaf,2,2018,67,training
SJER,NEON.PLA.D17.SJER.06022,fallen_leaf,5,2018,5,training
SJER,NEON.PLA.D17.SJER.06022,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06022,colored_leaf,4,2018,5,training
SJER,NEON.PLA.D17.SJER.06029,first_leaf,1,2018,67,training
SJER,NEON.PLA.D17.SJER.06029,young_leaf,2,2018,74,training
SJER,NEON.PLA.D17.SJER.06029,fallen_leaf,5,2018,5,training
SJER,NEON.PLA.D17.SJER.06029,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06029,colored_leaf,4,2018,5,training
SJER,NEON.PLA.D17.SJER.06018,first_leaf,1,2018,67,training
SJER,NEON.PLA.D17.SJER.06018,young_leaf,2,2018,74,training
SJER,NEON.PLA.D17.SJER.06018,fallen_leaf,5,2018,5,training
SJER,NEON.PLA.D17.SJER.06018,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06018,colored_leaf,4,2018,5,training
SJER,NEON.PLA.D17.SJER.06008,first_leaf,1,2018,82,training
SJER,NEON.PLA.D17.SJER.06008,young_leaf,2,2018,82,training
SJER,NEON.PLA.D17.SJER.06008,fallen_leaf,5,2018,5,training
SJER,NEON.PLA.D17.SJER.06008,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06008,colored_leaf,4,2018,5,training
SJER,NEON.PLA.D17.SJER.06017,first_leaf,1,2018,60,training
SJER,NEON.PLA.D17.SJER.06017,young_leaf,2,2018,60,training
SJER,NEON.PLA.D17.SJER.06017,fallen_leaf,5,2018,5,training
SJER,NEON.PLA.D17.SJER.06017,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06017,colored_leaf,4,2018,5,training
SJER,NEON.PLA.D17.SJER.06009,first_leaf,1,2018,74,training
SJER,NEON.PLA.D17.SJER.06009,young_leaf,2,2018,88,training
SJER,NEON.PLA.D17.SJER.06009,fallen_leaf,5,2018,5,training
SJER,NEON.PLA.D17.SJER.06009,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06009,colored_leaf,4,2018,5,training
SJER,NEON.PLA.D17.SJER.06011,first_leaf,1,2018,67,training
SJER,NEON.PLA.D17.SJER.06011,young_leaf,2,2018,74,training
SJER,NEON.PLA.D17.SJER.06011,fallen_leaf,5,2018,5,training
SJER,NEON.PLA.D17.SJER.06011,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06011,colored_leaf,4,2018,5,training
SJER,NEON.PLA.D17.SJER.06003,first_leaf,1,2018,82,training
SJER,NEON.PLA.D17.SJER.06003,young_leaf,2,2018,88,training
SJER,NEON.PLA.D17.SJER.06003,fallen_leaf,5,2018,5,training
SJER,NEON.PLA.D17.SJER.06003,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06003,colored_leaf,4,2018,5,training
SJER,NEON.PLA.D17.SJER.06027,first_leaf,1,2018,67,training
SJER,NEON.PLA.D17.SJER.06027,young_leaf,2,2018,60,training
SJER,NEON.PLA.D17.SJER.06027,fallen_leaf,5,2018,5,training
SJER,NEON.PLA.D17.SJER.06027,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06027,colored_leaf,4,2018,5,training
SJER,NEON.PLA.D17.SJER.06019,first_leaf,1,2018,82,training
SJER,NEON.PLA.D17.SJER.06019,young_leaf,2,2018,88,training
SJER,NEON.PLA.D17.SJER.06019,fallen_leaf,5,2018,5,training
SJER,NEON.PLA.D17.SJER.06019,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06019,colored_leaf,4,2018,5,training
SJER,NEON.PLA.D17.SJER.06004,first_leaf,1,2018,60,training
SJER,NEON.PLA.D17.SJER.06004,young_leaf,2,2018,74,training
SJER,NEON.PLA.D17.SJER.06004,fallen_leaf,5,2018,5,training
SJER,NEON.PLA.D17.SJER.06004,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06004,colored_leaf,4,2018,5,training
SJER,NEON.PLA.D17.SJER.06030,first_leaf,1,2018,53,training
SJER,NEON.PLA.D17.SJER.06030,young_leaf,2,2018,60,training
SJER,NEON.PLA.D17.SJER.06030,fallen_leaf,5,2018,5,training
SJER,NEON.PLA.D17.SJER.06030,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06030,colored_leaf,4,2018,5,training
SJER,NEON.PLA.D17.SJER.06007,first_leaf,1,2018,88,training
SJER,NEON.PLA.D17.SJER.06007,young_leaf,2,2018,95,training
SJER,NEON.PLA.D17.SJER.06007,fallen_leaf,5,2018,5,training
SJER,NEON.PLA.D17.SJER.06007,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06007,colored_leaf,4,2018,5,training
SJER,NEON.PLA.D17.SJER.06005,first_leaf,1,2018,95,training
SJER,NEON.PLA.D17.SJER.06005,young_leaf,2,2018,95,training
SJER,NEON.PLA.D17.SJER.06005,fallen_leaf,5,2018,5,training
SJER,NEON.PLA.D17.SJER.06005,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06005,colored_leaf,4,2018,5,training
SJER,NEON.PLA.D17.SJER.06025,first_leaf,1,2018,53,training
SJER,NEON.PLA.D17.SJER.06025,young_leaf,2,2018,53,training
SJER,NEON.PLA.D17.SJER.06025,fallen_leaf,5,2018,5,training
SJER,NEON.PLA.D17.SJER.06025,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06025,colored_leaf,4,2018,5,training
SJER,NEON.PLA.D17.SJER.06001,first_leaf,1,2018,67,training
SJER,NEON.PLA.D17.SJER.06001,young_leaf,2,2018,67,training
SJER,NEON.PLA.D17.SJER.06001,fallen_leaf,5,2018,5,training
SJER,NEON.PLA.D17.SJER.06001,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06001,colored_leaf,4,2018,5,training
SJER,NEON.PLA.D17.SJER.06024,first_leaf,1,2018,74,validation_spatial
SJER,NEON.PLA.D17.SJER.06024,young_leaf,2,2018,95,validation_spatial
SJER,NEON.PLA.D17.SJER.06024,fallen_leaf,5,2018,5,validation_spatial
SJER,NEON.PLA.D17.SJER.06024,full_leaf,3,2018,5,validation_spatial
SJER,NEON.PLA.D17.SJER.06024,colored_leaf,4,2018,5,validation_spatial
SJER,NEON.PLA.D17.SJER.06014,first_leaf,1,2018,60,training
SJER,NEON.PLA.D17.SJER.06014,young_leaf,2,2018,74,training
SJER,NEON.PLA.D17.SJER.06014,fallen_leaf,5,2018,5,training
SJER,NEON.PLA.D17.SJER.06014,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06014,colored_leaf,4,2018,5,training
SJER,NEON.PLA.D17.SJER.06010,first_leaf,1,2018,67,training
SJER,NEON.PLA.D17.SJER.06010,young_leaf,2,2018,60,training
SJER,NEON.PLA.D17.SJER.06010,fallen_leaf,5,2018,5,training
SJER,NEON.PLA.D17.SJER.06010,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06010,colored_leaf,4,2018,5,training
SJER,NEON.PLA.D17.SJER.06013,first_leaf,1,2018,67,training
SJER,NEON.PLA.D17.SJER.06013,young_leaf,2,2018,74,training
SJER,NEON.PLA.D17.SJER.06013,fallen_leaf,5,2018,5,training
SJER,NEON.PLA.D17.SJER.06013,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06013,colored_leaf,4,2018,5,training
SJER,NEON.PLA.D17.SJER.06002,first_leaf,1,2018,53,training
SJER,NEON.PLA.D17.SJER.06002,young_leaf,2,2018,60,training
SJER,NEON.PLA.D17.SJER.06002,fallen_leaf,5,2018,5,training
SJER,NEON.PLA.D17.SJER.06002,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06002,colored_leaf,4,2018,5,training
SJER,NEON.PLA.D17.SJER.06006,first_leaf,1,2018,82,training
SJER,NEON.PLA.D17.SJER.06006,young_leaf,2,2018,88,training
SJER,NEON.PLA.D17.SJER.06006,fallen_leaf,5,2018,5,training
SJER,NEON.PLA.D17.SJER.06006,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06006,colored_leaf,4,2018,5,training
SJER,NEON.PLA.D17.SJER.06012,first_leaf,1,2018,74,training
SJER,NEON.PLA.D17.SJER.06012,young_leaf,2,2018,82,training
SJER,NEON.PLA.D17.SJER.06012,fallen_leaf,5,2018,5,training
SJER,NEON.PLA.D17.SJER.06012,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06012,colored_leaf,4,2018,5,training
SJER,NEON.PLA.D17.SJER.06048,first_leaf,1,2018,331,training
SJER,NEON.PLA.D17.SJER.06048,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06045,first_leaf,1,2018,18,training
SJER,NEON.PLA.D17.SJER.06045,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06052,first_leaf,1,2018,5,training
SJER,NEON.PLA.D17.SJER.06052,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06042,first_leaf,1,2018,5,training
SJER,NEON.PLA.D17.SJER.06042,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06051,first_leaf,1,2018,11,training
SJER,NEON.PLA.D17.SJER.06051,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06047,first_leaf,1,2018,11,training
SJER,NEON.PLA.D17.SJER.06047,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06060,first_leaf,1,2018,331,training
SJER,NEON.PLA.D17.SJER.06060,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06057,first_leaf,1,2018,331,training
SJER,NEON.PLA.D17.SJER.06057,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06084,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06084,first_leaf,1,2018,5,training
SJER,NEON.PLA.D17.SJER.06065,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06065,first_leaf,1,2018,5,training
SJER,NEON.PLA.D17.SJER.06069,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06069,first_leaf,1,2018,5,training
SJER,NEON.PLA.D17.SJER.06082,full_leaf,3,2018,5,validation_spatial
SJER,NEON.PLA.D17.SJER.06082,first_leaf,1,2018,5,validation_spatial
SJER,NEON.PLA.D17.SJER.06081,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06081,first_leaf,1,2018,5,training
SJER,NEON.PLA.D17.SJER.06071,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06071,first_leaf,1,2018,5,training
SJER,NEON.PLA.D17.SJER.06076,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06076,first_leaf,1,2018,5,training
SJER,NEON.PLA.D17.SJER.06079,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06079,first_leaf,1,2018,5,training
SJER,NEON.PLA.D17.SJER.06078,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06078,first_leaf,1,2018,5,training
SJER,NEON.PLA.D17.SJER.06063,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06063,first_leaf,1,2018,5,training
SJER,NEON.PLA.D17.SJER.06085,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06085,first_leaf,1,2018,5,training
SJER,NEON.PLA.D17.SJER.06089,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06089,first_leaf,1,2018,5,training
SJER,NEON.PLA.D17.SJER.06088,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06088,first_leaf,1,2018,5,training
SJER,NEON.PLA.D17.SJER.06066,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06066,first_leaf,1,2018,5,training
SJER,NEON.PLA.D17.SJER.06074,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06074,first_leaf,1,2018,5,training
SJER,NEON.PLA.D17.SJER.06067,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06067,first_leaf,1,2018,5,training
SJER,NEON.PLA.D17.SJER.06087,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06087,first_leaf,1,2018,5,training
SJER,NEON.PLA.D17.SJER.06062,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06062,first_leaf,1,2018,5,training
SJER,NEON.PLA.D17.SJER.06086,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06086,first_leaf,1,2018,5,training
SJER,NEON.PLA.D17.SJER.06080,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06080,first_leaf,1,2018,5,training
SJER,NEON.PLA.D17.SJER.06064,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06064,first_leaf,1,2018,5,training
SJER,NEON.PLA.D17.SJER.06070,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06070,first_leaf,1,2018,5,training
SJER,NEON.PLA.D17.SJER.06090,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06090,first_leaf,1,2018,5,training
SJER,NEON.PLA.D17.SJER.06083,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06083,first_leaf,1,2018,5,training
SJER,NEON.PLA.D17.SJER.06077,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06077,first_leaf,1,2018,5,training
SJER,NEON.PLA.D17.SJER.06061,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06061,first_leaf,1,2018,5,training
SJER,NEON.PLA.D17.SJER.06068,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06068,first_leaf,1,2018,5,training
SJER,NEON.PLA.D17.SJER.06105,first_leaf,1,2018,331,training
SJER,NEON.PLA.D17.SJER.06105,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06102,first_leaf,1,2018,331,training
SJER,NEON.PLA.D17.SJER.06102,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06103,first_leaf,1,2018,18,training
SJER,NEON.PLA.D17.SJER.06103,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06106,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06106,first_leaf,1,2018,5,training
SJER,NEON.PLA.D17.SJER.06109,first_leaf,1,2018,18,training
SJER,NEON.PLA.D17.SJER.06109,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06111,first_leaf,1,2018,5,training
SJER,NEON.PLA.D17.SJER.06111,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06107,first_leaf,1,2018,331,training
SJER,NEON.PLA.D17.SJER.06107,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06116,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06117,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06119,first_leaf,1,2018,331,training
SJER,NEON.PLA.D17.SJER.06119,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06113,first_leaf,1,2018,5,training
SJER,NEON.PLA.D17.SJER.06113,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06115,first_leaf,1,2018,331,training
SJER,NEON.PLA.D17.SJER.06115,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06118,first_leaf,1,2018,5,training
SJER,NEON.PLA.D17.SJER.06118,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06110,first_leaf,1,2018,331,training
SJER,NEON.PLA.D17.SJER.06110,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06124,first_leaf,1,2018,331,training
SJER,NEON.PLA.D17.SJER.06124,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06122,first_leaf,1,2018,5,training
SJER,NEON.PLA.D17.SJER.06122,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06120,first_leaf,1,2018,331,training
SJER,NEON.PLA.D17.SJER.06120,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06125,first_leaf,1,2018,331,training
SJER,NEON.PLA.D17.SJER.06125,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06127,first_leaf,1,2018,5,training
SJER,NEON.PLA.D17.SJER.06127,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06130,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06130,first_leaf,1,2018,5,training
SJER,NEON.PLA.D17.SJER.06129,first_leaf,1,2018,331,training
SJER,NEON.PLA.D17.SJER.06129,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06128,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06128,first_leaf,1,2018,5,training
SJER,NEON.PLA.D17.SJER.06139,first_leaf,1,2018,331,training
SJER,NEON.PLA.D17.SJER.06139,full_leaf,3,2018,67,training
SJER,NEON.PLA.D17.SJER.06131,first_leaf,1,2018,18,training
SJER,NEON.PLA.D17.SJER.06131,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06132,first_leaf,1,2018,18,training
SJER,NEON.PLA.D17.SJER.06132,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06133,first_leaf,1,2018,5,training
SJER,NEON.PLA.D17.SJER.06133,full_leaf,3,2018,5,training
SJER,NEON.PLA.D17.SJER.06134,first_leaf,1,2018,331,training
SJER,NEON.PLA.D17.SJER.06134,full_leaf,3,2018,39,training
SJER,NEON.PLA.D17.SJER.06135,first_leaf,1,2018,331,training
SJER,NEON.PLA.D17.SJER.06135,full_leaf,3,2018,39,training
SJER,NEON.PLA.D17.SJER.06138,full_leaf,3,2018,67,training
SJER,NEON.PLA.D17.SJER.06138,first_leaf,1,2018,337,training
SJER,NEON.PLA.D17.SJER.06137,full_leaf,3,2018,67,training
SJER,NEON.PLA.D17.SJER.06137,first_leaf,1,2018,337,training
SJER,NEON.PLA.D17.SJER.06142,full_leaf,3,2018,74,training
SJER,NEON.PLA.D17.SJER.06142,first_leaf,1,2018,337,training
SJER,NEON.PLA.D17.SJER.06140,full_leaf,3,2018,74,training
SJER,NEON.PLA.D17.SJER.06140,first_leaf,1,2018,337,training
SJER,NEON.PLA.D17.SJER.06141,full_leaf,3,2018,74,training
SJER,NEON.PLA.D17.SJER.06141,first_leaf,1,2018,337,training
SJER,NEON.PLA.D17.SJER.06143,full_leaf,3,2018,102,training
SJER,NEON.PLA.D17.SJER.06143,first_leaf,1,2018,337,training
SJER,NEON.PLA.D17.SJER.06144,full_leaf,3,2018,102,training
SJER,NEON.PLA.D17.SJER.06144,first_leaf,1,2018,337,training
HARV,NEON.PLA.D01.HARV.06007,first_leaf,1,2019,112,training
HARV,NEON.PLA.D01.HARV.06007,young_leaf,2,2019,115,training
HARV,NEON.PLA.D01.HARV.06007,fallen_leaf,5,2019,276,training
HARV,NEON.PLA.D01.HARV.06007,full_leaf,3,2019,115,training
HARV,NEON.PLA.D01.HARV.06007,colored_leaf,4,2019,238,training
HARV,NEON.PLA.D01.HARV.06001,first_leaf,1,2019,115,training
HARV,NEON.PLA.D01.HARV.06001,young_leaf,2,2019,129,training
HARV,NEON.PLA.D01.HARV.06001,fallen_leaf,5,2019,269,training
HARV,NEON.PLA.D01.HARV.06001,full_leaf,3,2019,129,training
HARV,NEON.PLA.D01.HARV.06001,colored_leaf,4,2019,234,training
HARV,NEON.PLA.D01.HARV.06071,first_leaf,1,2019,126,training
HARV,NEON.PLA.D01.HARV.06071,full_leaf,3,2019,140,training
HARV,NEON.PLA.D01.HARV.06018,first_leaf,1,2019,112,training
HARV,NEON.PLA.D01.HARV.06018,young_leaf,2,2019,115,training
HARV,NEON.PLA.D01.HARV.06018,full_leaf,3,2019,115,training
HARV,NEON.PLA.D01.HARV.06018,colored_leaf,4,2019,255,training
HARV,NEON.PLA.D01.HARV.06074,first_leaf,1,2019,105,training
HARV,NEON.PLA.D01.HARV.06074,full_leaf,3,2019,129,training
HARV,NEON.PLA.D01.HARV.06077,first_leaf,1,2019,126,training
HARV,NEON.PLA.D01.HARV.06077,full_leaf,3,2019,133,training
HARV,NEON.PLA.D01.HARV.06026,first_leaf,1,2019,122,training
HARV,NEON.PLA.D01.HARV.06026,young_leaf,2,2019,129,training
HARV,NEON.PLA.D01.HARV.06026,fallen_leaf,5,2019,269,training
HARV,NEON.PLA.D01.HARV.06026,full_leaf,3,2019,129,training
HARV,NEON.PLA.D01.HARV.06026,colored_leaf,4,2019,224,training
HARV,NEON.PLA.D01.HARV.06002,first_leaf,1,2019,126,training
HARV,NEON.PLA.D01.HARV.06002,young_leaf,2,2019,129,training
HARV,NEON.PLA.D01.HARV.06002,fallen_leaf,5,2019,269,training
HARV,NEON.PLA.D01.HARV.06002,full_leaf,3,2019,129,training
HARV,NEON.PLA.D01.HARV.06002,colored_leaf,4,2019,241,training
HARV,NEON.PLA.D01.HARV.06011,first_leaf,1,2019,115,training
HARV,NEON.PLA.D01.HARV.06011,young_leaf,2,2019,119,training
HARV,NEON.PLA.D01.HARV.06011,fallen_leaf,5,2019,269,training
HARV,NEON.PLA.D01.HARV.06011,full_leaf,3,2019,119,training
HARV,NEON.PLA.D01.HARV.06011,colored_leaf,4,2019,231,training
HARV,NEON.PLA.D01.HARV.06033,first_leaf,1,2019,122,training
HARV,NEON.PLA.D01.HARV.06033,young_leaf,2,2019,129,training
HARV,NEON.PLA.D01.HARV.06033,fallen_leaf,5,2019,269,training
HARV,NEON.PLA.D01.HARV.06033,full_leaf,3,2019,129,training
HARV,NEON.PLA.D01.HARV.06033,colored_leaf,4,2019,227,training
HARV,NEON.PLA.D01.HARV.06030,first_leaf,1,2019,115,training
HARV,NEON.PLA.D01.HARV.06030,young_leaf,2,2019,122,training
HARV,NEON.PLA.D01.HARV.06030,full_leaf,3,2019,122,training
HARV,NEON.PLA.D01.HARV.06030,colored_leaf,4,2019,255,training
HARV,NEON.PLA.D01.HARV.06021,first_leaf,1,2019,122,training
HARV,NEON.PLA.D01.HARV.06021,young_leaf,2,2019,129,training
HARV,NEON.PLA.D01.HARV.06021,fallen_leaf,5,2019,287,training
HARV,NEON.PLA.D01.HARV.06021,full_leaf,3,2019,129,training
HARV,NEON.PLA.D01.HARV.06021,colored_leaf,4,2019,241,training
HARV,NEON.PLA.D01.HARV.06005,first_leaf,1,2019,115,training
HARV,NEON.PLA.D01.HARV.06005,young_leaf,2,2019,129,training
HARV,NEON.PLA.D01.HARV.06005,fallen_leaf,5,2019,280,training
HARV,NEON.PLA.D01.HARV.06005,full_leaf,3,2019,129,training
HARV,NEON.PLA.D01.HARV.06005,colored_leaf,4,2019,249,training
HARV,NEON.PLA.D01.HARV.06024,first_leaf,1,2019,115,training
HARV,NEON.PLA.D01.HARV.06024,young_leaf,2,2019,129,training
HARV,NEON.PLA.D01.HARV.06024,fallen_leaf,5,2019,276,training
HARV,NEON.PLA.D01.HARV.06024,full_leaf,3,2019,129,training
HARV,NEON.PLA.D01.HARV.06024,colored_leaf,4,2019,252,training
HARV,NEON.PLA.D01.HARV.06023,first_leaf,1,2019,122,training
HARV,NEON.PLA.D01.HARV.06023,young_leaf,2,2019,129,training
HARV,NEON.PLA.D01.HARV.06023,fallen_leaf,5,2019,269,training
HARV,NEON.PLA.D01.HARV.06023,full_leaf,3,2019,129,training
HARV,NEON.PLA.D01.HARV.06023,colored_leaf,4,2019,259,training
HARV,NEON.PLA.D01.HARV.06012,first_leaf,1,2019,122,training
HARV,NEON.PLA.D01.HARV.06012,young_leaf,2,2019,129,training
HARV,NEON.PLA.D01.HARV.06012,fallen_leaf,5,2019,249,training
HARV,NEON.PLA.D01.HARV.06012,full_leaf,3,2019,129,training
HARV,NEON.PLA.D01.HARV.06012,colored_leaf,4,2019,241,training
HARV,NEON.PLA.D01.HARV.06036,first_leaf,1,2019,122,training
HARV,NEON.PLA.D01.HARV.06036,young_leaf,2,2019,129,training
HARV,NEON.PLA.D01.HARV.06036,fallen_leaf,5,2019,252,training
HARV,NEON.PLA.D01.HARV.06036,full_leaf,3,2019,129,training
HARV,NEON.PLA.D01.HARV.06036,colored_leaf,4,2019,241,training
HARV,NEON.PLA.D01.HARV.06094,first_leaf,1,2019,115,training
HARV,NEON.PLA.D01.HARV.06094,young_leaf,2,2019,126,training
HARV,NEON.PLA.D01.HARV.06094,fallen_leaf,5,2019,287,training
HARV,NEON.PLA.D01.HARV.06094,full_leaf,3,2019,126,training
HARV,NEON.PLA.D01.HARV.06094,colored_leaf,4,2019,269,training
HARV,NEON.PLA.D01.HARV.06049,first_leaf,1,2019,115,training
HARV,NEON.PLA.D01.HARV.06049,young_leaf,2,2019,129,training
HARV,NEON.PLA.D01.HARV.06049,fallen_leaf,5,2019,269,training
HARV,NEON.PLA.D01.HARV.06049,full_leaf,3,2019,129,training
HARV,NEON.PLA.D01.HARV.06049,colored_leaf,4,2019,262,training
HARV,NEON.PLA.D01.HARV.06050,first_leaf,1,2019,122,training
HARV,NEON.PLA.D01.HARV.06050,young_leaf,2,2019,122,training
HARV,NEON.PLA.D01.HARV.06050,fallen_leaf,5,2019,249,training
HARV,NEON.PLA.D01.HARV.06050,full_leaf,3,2019,122,training
HARV,NEON.PLA.D01.HARV.06050,colored_leaf,4,2019,241,training
HARV,NEON.PLA.D01.HARV.06087,first_leaf,1,2019,119,training
HARV,NEON.PLA.D01.HARV.06087,full_leaf,3,2019,133,training
HARV,NEON.PLA.D01.HARV.06085,first_leaf,1,2019,108,training
HARV,NEON.PLA.D01.HARV.06085,full_leaf,3,2019,133,training
HARV,NEON.PLA.D01.HARV.06062,first_leaf,1,2019,129,training
HARV,NEON.PLA.D01.HARV.06062,full_leaf,3,2019,140,training
HARV,NEON.PLA.D01.HARV.06006,first_leaf,1,2019,122,training
HARV,NEON.PLA.D01.HARV.06006,young_leaf,2,2019,129,training
HARV,NEON.PLA.D01.HARV.06006,fallen_leaf,5,2019,269,training
HARV,NEON.PLA.D01.HARV.06006,full_leaf,3,2019,129,training
HARV,NEON.PLA.D01.HARV.06006,colored_leaf,4,2019,262,training
HARV,NEON.PLA.D01.HARV.06031,first_leaf,1,2019,122,training
HARV,NEON.PLA.D01.HARV.06031,young_leaf,2,2019,129,training
HARV,NEON.PLA.D01.HARV.06031,fallen_leaf,5,2019,238,training
HARV,NEON.PLA.D01.HARV.06031,full_leaf,3,2019,129,training
HARV,NEON.PLA.D01.HARV.06031,colored_leaf,4,2019,246,training
